IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000002098938|PT1200|LOC0000000001797114|Poste|-29.757037300|-57.084723600|Aerial|Autossustentável|24.910000000|24.910000000|PT1199|LOC0000000001797112|Poste|-29.756812700|-57.084731800|EQP0000000002098518|I01G01781|LOC0000000001797120|Poste|PT1203|-29.757852700|-57.084728300|EQP0000000002098572|I01G01780|LOC0000000001797124|Poste|PT1205|-29.756448600|-57.084741500|ROT0000000002086184|PT1200 >> PT1199|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002098938|PT1199|LOC0000000001797112|Poste|-29.756812700|-57.084731800|Aerial|Autossustentável|40.370000000|40.370000000|PT1205|LOC0000000001797124|Poste|-29.756448600|-57.084741500|EQP0000000002098518|I01G01781|LOC0000000001797120|Poste|PT1203|-29.757852700|-57.084728300|EQP0000000002098572|I01G01780|LOC0000000001797124|Poste|PT1205|-29.756448600|-57.084741500|ROT0000000002086190|PT1199 >> PT1205|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409411|PT774|LOC0000000001796265|Poste|-29.772043000|-57.078226100|Aerial|Autossustentável|27.450000000|27.450000000|PT785|LOC0000000001796287|Poste|-29.771795400|-57.078228500|EQP0000000002407533|I01G01060|LOC0000000001796287|Poste|PT785|-29.771795400|-57.078228500|EQP0000000002407171|I01G01059|LOC0000000001796121|Poste|PT702|-29.772234100|-57.078337400|ROT0000000002078812|PT774 >> PT785|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409411|PT702|LOC0000000001796121|Poste|-29.772234100|-57.078337400|Aerial|Autossustentável|12.850000000|12.850000000|PT775|LOC0000000001796267|Poste|-29.772286800|-57.078219000|EQP0000000002407533|I01G01060|LOC0000000001796287|Poste|PT785|-29.771795400|-57.078228500|EQP0000000002407171|I01G01059|LOC0000000001796121|Poste|PT702|-29.772234100|-57.078337400|ROT0000000002409371|PT702 >> PT775|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409411|PT775|LOC0000000001796267|Poste|-29.772286800|-57.078219000|Aerial|Autossustentável|27.030000000|27.030000000|PT774|LOC0000000001796265|Poste|-29.772043000|-57.078226100|EQP0000000002407533|I01G01060|LOC0000000001796287|Poste|PT785|-29.771795400|-57.078228500|EQP0000000002407171|I01G01059|LOC0000000001796121|Poste|PT702|-29.772234100|-57.078337400|ROT0000000002078773|PT775 >> PT774|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002425800|PT653|LOC0000000001796023|Poste|-29.763939100|-57.071937500|Aerial|Autossustentável|39.780000000|39.780000000|PT544|LOC0000000001795805|Poste|-29.764297900|-57.071931800|EQP0000000002411230|I01G0998|LOC0000000001795805|Poste|PT544|-29.764297900|-57.071931800|EQP0000000002411473|I01G0997|LOC0000000001798248|Poste|PT1767|-29.763718000|-57.071153600|ROT0000000002085449|PT653 >> PT544|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002425800|PT1766|LOC0000000001798246|Poste|-29.763723600|-57.071445600|Aerial|Autossustentável|23.900000000|23.900000000|PT1769|LOC0000000001798252|Poste|-29.763728300|-57.071692700|EQP0000000002411230|I01G0998|LOC0000000001795805|Poste|PT544|-29.764297900|-57.071931800|EQP0000000002411473|I01G0997|LOC0000000001798248|Poste|PT1767|-29.763718000|-57.071153600|ROT0000000002065630|PT1766 >> PT1769|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002425800|PT653|LOC0000000001796023|Poste|-29.763939100|-57.071937500|Aerial|Autossustentável|33.260000000|33.260000000|PT1769|LOC0000000001798252|Poste|-29.763728300|-57.071692700|EQP0000000002411230|I01G0998|LOC0000000001795805|Poste|PT544|-29.764297900|-57.071931800|EQP0000000002411473|I01G0997|LOC0000000001798248|Poste|PT1767|-29.763718000|-57.071153600|ROT0000000002425455|PT653 >> PT1769|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002425800|PT1767|LOC0000000001798248|Poste|-29.763718000|-57.071153600|Aerial|Autossustentável|28.250000000|28.250000000|PT1766|LOC0000000001798246|Poste|-29.763723600|-57.071445600|EQP0000000002411230|I01G0998|LOC0000000001795805|Poste|PT544|-29.764297900|-57.071931800|EQP0000000002411473|I01G0997|LOC0000000001798248|Poste|PT1767|-29.763718000|-57.071153600|ROT0000000002065604|PT1767 >> PT1766|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT2351|LOC0000000001799417|Poste|-29.773919700|-57.095819400|Aerial|Autossustentável|45.370000000|45.370000000|PT2350|LOC0000000001799415|Poste|-29.774328600|-57.095815500|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002084793|PT2351 >> PT2350|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT2348|LOC0000000001799411|Poste|-29.773568500|-57.095850700|Aerial|Autossustentável|39.050000000|39.050000000|PT2351|LOC0000000001799417|Poste|-29.773919700|-57.095819400|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002081713|PT2348 >> PT2351|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT2345|LOC0000000001799405|Poste|-29.774667500|-57.095812300|Aerial|Autossustentável|37.380000000|37.380000000|PT2344|LOC0000000001799403|Poste|-29.775004700|-57.095809000|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002084819|PT2345 >> PT2344|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT4059|LOC0000000001802834|Poste|-29.775228600|-57.095468900|Aerial|Autossustentável|41.200000000|41.200000000|PT2344|LOC0000000001799403|Poste|-29.775004700|-57.095809000|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002109226|PT4059 >> PT2344|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT4059|LOC0000000001802834|Poste|-29.775228600|-57.095468900|Aerial|Autossustentável|43.330000000|43.330000000|PT4037|LOC0000000001802790|Poste|-29.775219200|-57.095021000|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002086224|PT4059 >> PT4037|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT4037|LOC0000000001802790|Poste|-29.775219200|-57.095021000|Aerial|Autossustentável|34.260000000|34.260000000|PT4036|LOC0000000001802788|Poste|-29.775211900|-57.094666800|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002086230|PT4037 >> PT4036|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT2350|LOC0000000001799415|Poste|-29.774328600|-57.095815500|Aerial|Autossustentável|39.720000000|39.720000000|PT2345|LOC0000000001799405|Poste|-29.774667500|-57.095812300|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002084811|PT2350 >> PT2345|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017343080|PT320|LOC0000000001795357|Poste|-29.754019700|-57.084998900|Aerial|Autossustentável|41.790000000|41.790000000|PT1185|LOC0000000001797084|Poste|-29.754192600|-57.084777400|EQP0000000002598182|RSUGNHUB-55|LOC0000000001795357|Poste|PT320|-29.754019700|-57.084998900|EQP0000000017342833|I01GPF1485|LOC0000000002197628|MDU|1691_97501633_END BLOQUEADO|-29.754512000|-57.084639300|ROT0000000017342419|PT320 >> PT1185|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017343080|PT1186|LOC0000000001797086|Poste|-29.754476300|-57.084769800|Aerial|Autossustentável|31.460000000|31.460000000|PT1185|LOC0000000001797084|Poste|-29.754192600|-57.084777400|EQP0000000002598182|RSUGNHUB-55|LOC0000000001795357|Poste|PT320|-29.754019700|-57.084998900|EQP0000000017342833|I01GPF1485|LOC0000000002197628|MDU|1691_97501633_END BLOQUEADO|-29.754512000|-57.084639300|ROT0000000002086507|PT1186 >> PT1185|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT2327|LOC0000000001799369|Poste|-29.774665400|-57.094083300|Aerial|Autossustentável|43.570000000|44.190000000|PT2330|LOC0000000001799375|Poste|-29.775058400|-57.094074000|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002086348|PT2327 >> PT2330|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT4039|LOC0000000001802794|Poste|-29.775204400|-57.094307200|Aerial|Autossustentável|27.760000000|27.760000000|PT2330|LOC0000000001799375|Poste|-29.775058400|-57.094074000|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002633193|PT4039 >> PT2330|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000004015783|PT4036|LOC0000000001802788|Poste|-29.775211900|-57.094666800|Aerial|Autossustentável|34.780000000|34.780000000|PT4039|LOC0000000001802794|Poste|-29.775204400|-57.094307200|EQP0000000002338472|RSUGNFOSC-04|LOC0000000001799369|Poste|PT2327|-29.774665400|-57.094083300|EQP0000000002109000|I01G0224|LOC0000000001799411|Poste|PT2348|-29.773568500|-57.095850700|ROT0000000002086236|PT4036 >> PT4039|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2122|LOC0000000001798959|Poste|-29.772413000|-57.096882900|Aerial|Autossustentável|26.810000000|26.810000000|PT2123|LOC0000000001798961|Poste|-29.772409600|-57.097160100|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000002079538|PT2122 >> PT2123|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2302|LOC0000000001799319|Poste|-29.772140600|-57.095874800|Aerial|Autossustentável|34.020000000|34.020000000|PT2103|LOC0000000001798921|Poste|-29.772424800|-57.095895100|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000003935767|PT2302 >> PT2103|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2123|LOC0000000001798961|Poste|-29.772409600|-57.097160100|Aerial|Autossustentável|30.470000000|30.470000000|PT2128|LOC0000000001798971|Poste|-29.772408300|-57.097475200|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000002079549|PT2123 >> PT2128|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2125|LOC0000000001798965|Poste|-29.772416500|-57.096585100|Aerial|Autossustentável|28.800000000|28.800000000|PT2122|LOC0000000001798959|Poste|-29.772413000|-57.096882900|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000002079537|PT2125 >> PT2122|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2124|LOC0000000001798963|Poste|-29.772420700|-57.096241800|Aerial|Autossustentável|33.200000000|35.300000000|PT2125|LOC0000000001798965|Poste|-29.772416500|-57.096585100|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000002079527|PT2124 >> PT2125|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003935776|PT2103|LOC0000000001798921|Poste|-29.772424800|-57.095895100|Aerial|Autossustentável|33.530000000|33.530000000|PT2124|LOC0000000001798963|Poste|-29.772420700|-57.096241800|EQP0000000003934837|I01G0252|LOC0000000001799319|Poste|PT2302|-29.772140600|-57.095874800|EQP0000000003934867|I01G0251|LOC0000000001798971|Poste|PT2128|-29.772408300|-57.097475200|ROT0000000002079512|PT2103 >> PT2124|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002768311|PT1173|LOC0000000001797060|Poste|-29.752160900|-57.086521700|Aerial|Autossustentável|36.470000000|36.470000000|PT1176|LOC0000000001797066|Poste|-29.751832000|-57.086530000|EQP0000000002098288|I01G01440|LOC0000000001797060|Poste|PT1173|-29.752160900|-57.086521700|EQP0000000002098323|I01G01439|LOC0000000001797066|Poste|PT1176|-29.751832000|-57.086530000|ROT0000000002085356|PT1173 >> PT1176|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003880187|PT387|LOC0000000001795491|Poste|-29.755207200|-57.086346200|Aerial|Autossustentável|13.440000000|13.440000000|PT388|LOC0000000001795493|Poste|-29.755086000|-57.086348500|EQP0000000002568397|RSUGNFOSC-66|LOC0000000001795495|Poste|PT389|-29.755615800|-57.086339600|EQP0000000002098045|I01G01728|LOC0000000001795493|Poste|PT388|-29.755086000|-57.086348500|ROT0000000002085954|PT387 >> PT388|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003880187|PT389|LOC0000000001795495|Poste|-29.755615800|-57.086339600|Aerial|Autossustentável|31.640000000|31.640000000|PT390|LOC0000000001795497|Poste|-29.755330400|-57.086343800|EQP0000000002568397|RSUGNFOSC-66|LOC0000000001795495|Poste|PT389|-29.755615800|-57.086339600|EQP0000000002098045|I01G01728|LOC0000000001795493|Poste|PT388|-29.755086000|-57.086348500|ROT0000000002086020|PT389 >> PT390|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000003880187|PT390|LOC0000000001795497|Poste|-29.755330400|-57.086343800|Aerial|Autossustentável|13.660000000|13.660000000|PT387|LOC0000000001795491|Poste|-29.755207200|-57.086346200|EQP0000000002568397|RSUGNFOSC-66|LOC0000000001795495|Poste|PT389|-29.755615800|-57.086339600|EQP0000000002098045|I01G01728|LOC0000000001795493|Poste|PT388|-29.755086000|-57.086348500|ROT0000000002085948|PT390 >> PT387|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017434569|PT1622|LOC0000000001797958|Poste|-29.759228900|-57.072016200|Aerial|Autossustentável|39.970000000|39.970000000|PT1619|LOC0000000001797952|Poste|-29.758868400|-57.072024200|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017434536|I01GP829|LOC0000000002229569|MDU|2161(6)_97502472|-29.758603600|-57.071309200|ROT0000000002036647|PT1622 >> PT1619|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441489|PT2055|LOC0000000001798825|Poste|-29.758147600|-57.073139800|Aerial|Autossustentável|24.780000000|24.780000000|PT1878|LOC0000000001798470|Poste|-29.758143700|-57.072883600|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017441347|I01GPF757|LOC0000000002199774|MDU|3891_97502367|-29.758043000|-57.074281100|ROT0000000002029574|PT2055 >> PT1878|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1879|LOC0000000001798472|Poste|-29.758139300|-57.072593400|Aerial|Autossustentável|33.790000000|33.790000000|PT1876|LOC0000000001798466|Poste|-29.758133900|-57.072244100|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000002029596|PT1879 >> PT1876|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441489|PT2056|LOC0000000001798827|Poste|-29.758156600|-57.074135500|Aerial|Autossustentável|39.640000000|39.640000000|PT2057|LOC0000000001798829|Poste|-29.758154300|-57.073725700|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017441347|I01GPF757|LOC0000000002199774|MDU|3891_97502367|-29.758043000|-57.074281100|ROT0000000002029535|PT2056 >> PT2057|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441489|PT2054|LOC0000000001798823|Poste|-29.758152000|-57.073424400|Aerial|Autossustentável|27.530000000|27.530000000|PT2055|LOC0000000001798825|Poste|-29.758147600|-57.073139800|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017441347|I01GPF757|LOC0000000002199774|MDU|3891_97502367|-29.758043000|-57.074281100|ROT0000000002029565|PT2054 >> PT2055|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1876|LOC0000000001798466|Poste|-29.758133900|-57.072244100|Aerial|Autossustentável|20.420000000|20.420000000|PT1860|LOC0000000001798434|Poste|-29.758078100|-57.072042900|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000002257319|PT1876 >> PT1860|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1878|LOC0000000001798470|Poste|-29.758143700|-57.072883600|Aerial|Autossustentável|28.070000000|28.070000000|PT1879|LOC0000000001798472|Poste|-29.758139300|-57.072593400|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000002029587|PT1878 >> PT1879|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441489|PT2057|LOC0000000001798829|Poste|-29.758154300|-57.073725700|Aerial|Autossustentável|29.140000000|29.140000000|PT2054|LOC0000000001798823|Poste|-29.758152000|-57.073424400|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017441347|I01GPF757|LOC0000000002199774|MDU|3891_97502367|-29.758043000|-57.074281100|ROT0000000002029548|PT2057 >> PT2054|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1860|LOC0000000001798434|Poste|-29.758078100|-57.072042900|Aerial|Autossustentável|14.890000000|14.890000000|PT1861|LOC0000000001798436|Poste|-29.757943800|-57.072047700|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000002028723|PT1860 >> PT1861|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017442940|PT1861|LOC0000000001798436|Poste|-29.757943800|-57.072047700|Aerial|Autossustentável|19.720000000|19.720000000|PT1866|LOC0000000001798446|Poste|-29.757765900|-57.072051900|EQP0000000002394309|RSUGNHUB-22|LOC0000000001798470|Poste|PT1878|-29.758143700|-57.072883600|EQP0000000017442592|I01GPF754|LOC0000000002201713|MDU|2065_97502204|-29.757778400|-57.071804800|ROT0000000002257320|PT1861 >> PT1866|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1227|LOC0000000001797168|Poste|-29.756940500|-57.081148100|Aerial|Autossustentável|29.050000000|29.050000000|PT1216|LOC0000000001797146|Poste|-29.756940100|-57.080847700|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000002572140|PT1227 >> PT1216|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1257|LOC0000000001797228|Poste|-29.757006900|-57.081640500|Aerial|Autossustentável|21.230000000|21.230000000|PT1226|LOC0000000001797166|Poste|-29.756940900|-57.081434500|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000002097193|PT1257 >> PT1226|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1258|LOC0000000001797230|Poste|-29.757273800|-57.081637500|Aerial|Autossustentável|29.590000000|29.590000000|PT1257|LOC0000000001797228|Poste|-29.757006900|-57.081640500|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000002090688|PT1258 >> PT1257|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1255|LOC0000000001797224|Poste|-29.757544200|-57.081634600|Aerial|Autossustentável|29.970000000|29.970000000|PT1258|LOC0000000001797230|Poste|-29.757273800|-57.081637500|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000002088441|PT1255 >> PT1258|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038259929|PT1226|LOC0000000001797166|Poste|-29.756940900|-57.081434500|Aerial|Autossustentável|27.700000000|27.700000000|PT1227|LOC0000000001797168|Poste|-29.756940500|-57.081148100|EQP0000000002532417|RSUGNHUB-67|LOC0000000001797146|Poste|PT1216|-29.756940100|-57.080847700|EQP0000000038259860|I01GPF1730|LOC0000000002211996|MDU|2012_97501648|-29.757408900|-57.081742600|ROT0000000002097778|PT1226 >> PT1227|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002097933|PT1462|LOC0000000001797638|Poste|-29.749794100|-57.086373400|Aerial|Autossustentável|64.780000000|64.780000000|PT1460|LOC0000000001797634|Poste|-29.749807600|-57.085703900|EQP0000000002097878|I01G01252|LOC0000000001797016|Poste|PT1151|-29.750096200|-57.086446000|EQP0000000002097906|I01G01251|LOC0000000001797700|Poste|PT1493|-29.749813400|-57.085356300|ROT0000000002088810|PT1462 >> PT1460|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002097933|PT1472|LOC0000000001797658|Poste|-29.749786900|-57.086465000|Aerial|Autossustentável|8.900000000|8.900000000|PT1462|LOC0000000001797638|Poste|-29.749794100|-57.086373400|EQP0000000002097878|I01G01252|LOC0000000001797016|Poste|PT1151|-29.750096200|-57.086446000|EQP0000000002097906|I01G01251|LOC0000000001797700|Poste|PT1493|-29.749813400|-57.085356300|ROT0000000002088786|PT1472 >> PT1462|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
