IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000021282129|77253|LOC0000000011689798|Poste|-28.215527200|-48.672114900|Aerial|Cordoalha|34.160000000|34.160000000|77298|LOC0000000011689928|Poste|-28.215827400|-48.672036100|EQP0000000011991082|I01G0080|LOC0000000011622875|Poste|77301|-28.215708700|-48.671362000|EQP0000000011991081|I01G0078|LOC0000000011614585|Poste|77258|-28.214550300|-48.671216700|ROT0000000021368792|77253 >> 77298|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282129|77254|LOC0000000011689844|Poste|-28.215281400|-48.671897900|Aerial|Cordoalha|34.580000000|34.580000000|77253|LOC0000000011689798|Poste|-28.215527200|-48.672114900|EQP0000000011991082|I01G0080|LOC0000000011622875|Poste|77301|-28.215708700|-48.671362000|EQP0000000011991081|I01G0078|LOC0000000011614585|Poste|77258|-28.214550300|-48.671216700|ROT0000000021368791|77254 >> 77253|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78291|LOC0000000011684284|Poste|-28.234583000|-48.664042200|Aerial|Cordoalha|20.360000000|20.360000000|78292|LOC0000000011684285|Poste|-28.234617300|-48.663838400|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375775|78291 >> 78292|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78292|LOC0000000011684285|Poste|-28.234617300|-48.663838400|Aerial|Cordoalha|26.060000000|26.060000000|78293|LOC0000000011684286|Poste|-28.234798400|-48.663669100|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375776|78292 >> 78293|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78244|LOC0000000011683716|Poste|-28.235117000|-48.665135400|Aerial|Cordoalha|38.130000000|38.130000000|78243|LOC0000000011611278|Poste|-28.234903400|-48.664830800|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021369707|78244 >> 78243|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78246|LOC0000000011683718|Poste|-28.235436000|-48.665622200|Aerial|Cordoalha|25.550000000|25.550000000|78245|LOC0000000011683717|Poste|-28.235299400|-48.665412500|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021369705|78246 >> 78245|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78242|LOC0000000011683715|Poste|-28.234821300|-48.664691700|Aerial|Cordoalha|53.350000000|53.350000000|78290|LOC0000000011684023|Poste|-28.234625800|-48.664195000|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375773|78242 >> 78290|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78245|LOC0000000011683717|Poste|-28.235299400|-48.665412500|Aerial|Cordoalha|33.890000000|33.890000000|78244|LOC0000000011683716|Poste|-28.235117000|-48.665135400|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021369706|78245 >> 78244|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78248|LOC0000000011619695|Poste|-28.235820100|-48.666211800|Aerial|Cordoalha|47.930000000|47.930000000|78247|LOC0000000011683719|Poste|-28.235563800|-48.665818400|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021369703|78248 >> 78247|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78293|LOC0000000011684286|Poste|-28.234798400|-48.663669100|Aerial|Cordoalha|30.440000000|30.440000000|78294|LOC0000000011619658|Poste|-28.235010000|-48.663471300|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375777|78293 >> 78294|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78243|LOC0000000011611278|Poste|-28.234903400|-48.664830800|Aerial|Cordoalha|16.410000000|16.410000000|78242|LOC0000000011683715|Poste|-28.234821300|-48.664691700|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375772|78243 >> 78242|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78290|LOC0000000011684023|Poste|-28.234625800|-48.664195000|Aerial|Cordoalha|15.730000000|15.730000000|78291|LOC0000000011684284|Poste|-28.234583000|-48.664042200|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021375774|78290 >> 78291|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280330|78247|LOC0000000011683719|Poste|-28.235563800|-48.665818400|Aerial|Cordoalha|23.900000000|23.900000000|78246|LOC0000000011683718|Poste|-28.235436000|-48.665622200|EQP0000000012009836|I01G0277|LOC0000000011619695|Poste|78248|-28.235820100|-48.666211800|EQP0000000011991039|I01G0276|LOC0000000011619658|Poste|78294|-28.235010000|-48.663471300|ROT0000000021369704|78247 >> 78246|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79490|LOC0000000011684076|Poste|-28.258607200|-48.694061200|Aerial|Cordoalha|25.160000000|25.160000000|79491|LOC0000000011623144|Poste|-28.258384700|-48.694010400|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373556|79490 >> 79491|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79489|LOC0000000011684075|Poste|-28.258847500|-48.694086200|Aerial|Cordoalha|26.740000000|26.740000000|79490|LOC0000000011684076|Poste|-28.258607200|-48.694061200|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373555|79489 >> 79490|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79487|LOC0000000011684073|Poste|-28.259085100|-48.694111000|Aerial|Cordoalha|26.440000000|26.440000000|79489|LOC0000000011684075|Poste|-28.258847500|-48.694086200|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373554|79487 >> 79489|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79488|LOC0000000011684074|Poste|-28.259162000|-48.694315900|Aerial|Cordoalha|21.840000000|21.840000000|79487|LOC0000000011684073|Poste|-28.259085100|-48.694111000|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373553|79488 >> 79487|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79496|LOC0000000011684080|Poste|-28.259171800|-48.694531600|Aerial|Cordoalha|21.190000000|21.190000000|79488|LOC0000000011684074|Poste|-28.259162000|-48.694315900|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373552|79496 >> 79488|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021277031|79497|LOC0000000011621843|Poste|-28.258866200|-48.694808200|Aerial|Cordoalha|43.400000000|43.400000000|79496|LOC0000000011684080|Poste|-28.259171800|-48.694531600|EQP0000000011990764|I01G01683|LOC0000000011621843|Poste|79497|-28.258866200|-48.694808200|EQP0000000011990765|I01G01682|LOC0000000011623144|Poste|79491|-28.258384700|-48.694010400|ROT0000000021373551|79497 >> 79496|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80198|LOC0000000011687458|Poste|-28.262300700|-48.683931500|Aerial|Cordoalha|30.450000000|30.450000000|80199|LOC0000000011687459|Poste|-28.262075000|-48.684108500|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374590|80198 >> 80199|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80220|LOC0000000011683257|Poste|-28.261750400|-48.684364500|Aerial|Cordoalha|22.180000000|22.180000000|80222|LOC0000000011613089|Poste|-28.261584700|-48.684491200|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374592|80220 >> 80222|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80191|LOC0000000011687451|Poste|-28.263086200|-48.683347700|Aerial|Cordoalha|23.450000000|23.450000000|80190|LOC0000000011621927|Poste|-28.263251100|-48.683197900|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374586|80191 >> 80190|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80197|LOC0000000011687457|Poste|-28.262544200|-48.683742800|Aerial|Cordoalha|32.730000000|32.730000000|80198|LOC0000000011687458|Poste|-28.262300700|-48.683931500|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374589|80197 >> 80198|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80199|LOC0000000011687459|Poste|-28.262075000|-48.684108500|Aerial|Cordoalha|43.880000000|43.880000000|80220|LOC0000000011683257|Poste|-28.261750400|-48.684364500|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374591|80199 >> 80220|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80191|LOC0000000011687451|Poste|-28.263086200|-48.683347700|Aerial|Cordoalha|44.160000000|44.160000000|80196|LOC0000000011687456|Poste|-28.262747700|-48.683585200|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374587|80191 >> 80196|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278636|80196|LOC0000000011687456|Poste|-28.262747700|-48.683585200|Aerial|Cordoalha|27.350000000|27.350000000|80197|LOC0000000011687457|Poste|-28.262544200|-48.683742800|EQP0000000011990786|I01G01420|LOC0000000011613089|Poste|80222|-28.261584700|-48.684491200|EQP0000000011990787|I01G01418|LOC0000000011621927|Poste|80190|-28.263251100|-48.683197900|ROT0000000021374588|80196 >> 80197|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282079|77310|LOC0000000011611230|Poste|-28.216585600|-48.671027700|Aerial|Cordoalha|29.880000000|29.880000000|77309|LOC0000000011689979|Poste|-28.216415700|-48.671264000|EQP0000000011991065|CAIXA DE EMENDA GENERICA 62|LOC0000000011611230|Poste|77310|-28.216585600|-48.671027700|EQP0000000011991076|I01G0072|LOC0000000011626667|Poste|77305|-28.216661000|-48.672249600|ROT0000000021369716|77310 >> 77309|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282079|77309|LOC0000000011689979|Poste|-28.216415700|-48.671264000|Aerial|Cordoalha|31.970000000|31.970000000|77308|LOC0000000011689978|Poste|-28.216235300|-48.671518200|EQP0000000011991065|CAIXA DE EMENDA GENERICA 62|LOC0000000011611230|Poste|77310|-28.216585600|-48.671027700|EQP0000000011991076|I01G0072|LOC0000000011626667|Poste|77305|-28.216661000|-48.672249600|ROT0000000021369717|77309 >> 77308|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282079|77307|LOC0000000011689977|Poste|-28.216254300|-48.671852100|Aerial|Cordoalha|32.840000000|32.840000000|77308|LOC0000000011689978|Poste|-28.216235300|-48.671518200|EQP0000000011991065|CAIXA DE EMENDA GENERICA 62|LOC0000000011611230|Poste|77310|-28.216585600|-48.671027700|EQP0000000011991076|I01G0072|LOC0000000011626667|Poste|77305|-28.216661000|-48.672249600|ROT0000000021368742|77307 >> 77308|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282079|77306|LOC0000000011689976|Poste|-28.216411800|-48.672006100|Aerial|Cordoalha|36.520000000|36.520000000|77305|LOC0000000011626667|Poste|-28.216661000|-48.672249600|EQP0000000011991065|CAIXA DE EMENDA GENERICA 62|LOC0000000011611230|Poste|77310|-28.216585600|-48.671027700|EQP0000000011991076|I01G0072|LOC0000000011626667|Poste|77305|-28.216661000|-48.672249600|ROT0000000021368740|77306 >> 77305|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282079|77306|LOC0000000011689976|Poste|-28.216411800|-48.672006100|Aerial|Cordoalha|23.090000000|23.090000000|77307|LOC0000000011689977|Poste|-28.216254300|-48.671852100|EQP0000000011991065|CAIXA DE EMENDA GENERICA 62|LOC0000000011611230|Poste|77310|-28.216585600|-48.671027700|EQP0000000011991076|I01G0072|LOC0000000011626667|Poste|77305|-28.216661000|-48.672249600|ROT0000000021368741|77306 >> 77307|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77289|LOC0000000011689920|Poste|-28.216285100|-48.674503700|Aerial|Cordoalha|31.820000000|31.820000000|77284|LOC0000000011689916|Poste|-28.216066300|-48.674293800|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368732|77289 >> 77284|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77284|LOC0000000011689916|Poste|-28.216066300|-48.674293800|Aerial|Cordoalha|24.230000000|24.230000000|77276|LOC0000000011689863|Poste|-28.215861600|-48.674380400|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368733|77284 >> 77276|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77288|LOC0000000011689919|Poste|-28.216539400|-48.674747700|Aerial|Cordoalha|36.990000000|36.990000000|77289|LOC0000000011689920|Poste|-28.216285100|-48.674503700|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368731|77288 >> 77289|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77275|LOC0000000011689862|Poste|-28.215692700|-48.674610400|Aerial|Cordoalha|77.750000000|77.750000000|77450|LOC0000000011618103|Poste|-28.215013700|-48.674411100|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368735|77275 >> 77450|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77288|LOC0000000011689919|Poste|-28.216539400|-48.674747700|Aerial|Cordoalha|30.490000000|30.490000000|77287|LOC0000000011616381|Poste|-28.216749100|-48.674948800|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368730|77288 >> 77287|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282069|77276|LOC0000000011689863|Poste|-28.215861600|-48.674380400|Aerial|Cordoalha|29.330000000|29.330000000|77275|LOC0000000011689862|Poste|-28.215692700|-48.674610400|EQP0000000011991124|I01G0022|LOC0000000011616381|Poste|77287|-28.216749100|-48.674948800|EQP0000000012009846|I01G0020|LOC0000000011618103|Poste|77450|-28.215013700|-48.674411100|ROT0000000021368734|77276 >> 77275|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80397|LOC0000000011685236|Poste|-28.269240000|-48.688236700|Aerial|Cordoalha|30.370000000|30.370000000|80702|LOC0000000011613015|Poste|-28.269061400|-48.688471500|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374098|80397 >> 80702|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80398|LOC0000000011685237|Poste|-28.269467300|-48.688161200|Aerial|Cordoalha|32.980000000|32.980000000|80400|LOC0000000011685239|Poste|-28.269228400|-48.687960800|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374100|80398 >> 80400|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80400|LOC0000000011685239|Poste|-28.269228400|-48.687960800|Aerial|Cordoalha|22.160000000|22.160000000|80401|LOC0000000011685240|Poste|-28.269057600|-48.687843300|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374101|80400 >> 80401|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80397|LOC0000000011685236|Poste|-28.269240000|-48.688236700|Aerial|Cordoalha|26.260000000|26.260000000|80398|LOC0000000011685237|Poste|-28.269467300|-48.688161200|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374099|80397 >> 80398|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80401|LOC0000000011685240|Poste|-28.269057600|-48.687843300|Aerial|Cordoalha|36.150000000|36.150000000|80019|LOC0000000011685501|Poste|-28.268731400|-48.687846400|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374102|80401 >> 80019|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021282409|80019|LOC0000000011685501|Poste|-28.268731400|-48.687846400|Aerial|Cordoalha|29.800000000|29.800000000|80018|LOC0000000011616357|Poste|-28.268556500|-48.688077100|EQP0000000011990866|I01G01285|LOC0000000011616357|Poste|80018|-28.268556500|-48.688077100|EQP0000000011990867|I01G01284|LOC0000000011613015|Poste|80702|-28.269061400|-48.688471500|ROT0000000021374103|80019 >> 80018|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275043|78208|LOC0000000011611217|Poste|-28.236772600|-48.671310000|Aerial|Cordoalha|40.440000000|40.440000000|78207|LOC0000000011683154|Poste|-28.236577700|-48.670961700|EQP0000000011990992|I01G0524|LOC0000000011611217|Poste|78208|-28.236772600|-48.671310000|EQP0000000012009374|I01GPF523|LOC0000000011609052|Ponto de Interesse|PONTOINTERESSE148|-28.236225100|-48.670669000|ROT0000000021371968|78208 >> 78207|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275043|78206|LOC0000000011683153|Poste|-28.236430700|-48.670709900|Aerial|Cordoalha|23.140000000|23.140000000|PONTOINTERESSE148|LOC0000000011609052|Indefinido|-28.236225100|-48.670669000|EQP0000000011990992|I01G0524|LOC0000000011611217|Poste|78208|-28.236772600|-48.671310000|EQP0000000012009374|I01GPF523|LOC0000000011609052|Ponto de Interesse|PONTOINTERESSE148|-28.236225100|-48.670669000|ROT0000000021371970|78206 >> OUTROS148|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275043|78207|LOC0000000011683154|Poste|-28.236577700|-48.670961700|Aerial|Cordoalha|29.600000000|29.600000000|78206|LOC0000000011683153|Poste|-28.236430700|-48.670709900|EQP0000000011990992|I01G0524|LOC0000000011611217|Poste|78208|-28.236772600|-48.671310000|EQP0000000012009374|I01GPF523|LOC0000000011609052|Ponto de Interesse|PONTOINTERESSE148|-28.236225100|-48.670669000|ROT0000000021371969|78207 >> 78206|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278861|79136|LOC0000000011684617|Poste|-28.247156200|-48.675074400|Aerial|Cordoalha|23.030000000|23.030000000|79265|LOC0000000011686018|Poste|-28.247362700|-48.675047900|EQP0000000011991170|I01G01758|LOC0000000011621642|Poste|79133|-28.246146300|-48.674907500|EQP0000000011991173|I01G01756|LOC0000000011621635|Poste|79266|-28.247668900|-48.675307100|ROT0000000021375213|79136 >> 79265|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278861|79265|LOC0000000011686018|Poste|-28.247362700|-48.675047900|Aerial|Cordoalha|42.410000000|42.410000000|79266|LOC0000000011621635|Poste|-28.247668900|-48.675307100|EQP0000000011991170|I01G01758|LOC0000000011621642|Poste|79133|-28.246146300|-48.674907500|EQP0000000011991173|I01G01756|LOC0000000011621635|Poste|79266|-28.247668900|-48.675307100|ROT0000000021375214|79265 >> 79266|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278861|79131|LOC0000000011684613|Poste|-28.246687000|-48.675275800|Aerial|Cordoalha|27.540000000|27.540000000|79134|LOC0000000011684615|Poste|-28.246935000|-48.675293300|EQP0000000011991170|I01G01758|LOC0000000011621642|Poste|79133|-28.246146300|-48.674907500|EQP0000000011991173|I01G01756|LOC0000000011621635|Poste|79266|-28.247668900|-48.675307100|ROT0000000021375211|79131 >> 79134|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
